subject_id,lh_bankssts_area,lh_caudalanteriorcingulate_area,lh_caudalmiddlefrontal_area,lh_cuneus_area,lh_entorhinal_area,lh_fusiform_area,lh_inferiorparietal_area,lh_inferiortemporal_area,lh_isthmuscingulate_area,lh_lateraloccipital_area,lh_lateralorbitofrontal_area,lh_lingual_area,lh_medialorbitofrontal_area,lh_middletemporal_area,lh_parahippocampal_area,lh_paracentral_area,lh_parsopercularis_area,lh_parsorbitalis_area,lh_parstriangularis_area,lh_pericalcarine_area,lh_postcentral_area,lh_posteriorcingulate_area,lh_precentral_area,lh_precuneus_area,lh_rostralanteriorcingulate_area,lh_rostralmiddlefrontal_area,lh_superiorfrontal_area,lh_superiorparietal_area,lh_superiortemporal_area,lh_supramarginal_area,lh_frontalpole_area,lh_temporalpole_area,lh_transversetemporal_area,lh_insula_area,lh_WhiteSurfArea_area,rh_bankssts_area,rh_caudalanteriorcingulate_area,rh_caudalmiddlefrontal_area,rh_cuneus_area,rh_entorhinal_area,rh_fusiform_area,rh_inferiorparietal_area,rh_inferiortemporal_area,rh_isthmuscingulate_area,rh_lateraloccipital_area,rh_lateralorbitofrontal_area,rh_lingual_area,rh_medialorbitofrontal_area,rh_middletemporal_area,rh_parahippocampal_area,rh_paracentral_area,rh_parsopercularis_area,rh_parsorbitalis_area,rh_parstriangularis_area,rh_pericalcarine_area,rh_postcentral_area,rh_posteriorcingulate_area,rh_precentral_area,rh_precuneus_area,rh_rostralanteriorcingulate_area,rh_rostralmiddlefrontal_area,rh_superiorfrontal_area,rh_superiorparietal_area,rh_superiortemporal_area,rh_supramarginal_area,rh_frontalpole_area,rh_temporalpole_area,rh_transversetemporal_area,rh_insula_area,rh_WhiteSurfArea_area,lh_bankssts_thickness,lh_caudalanteriorcingulate_thickness,lh_caudalmiddlefrontal_thickness,lh_cuneus_thickness,lh_entorhinal_thickness,lh_fusiform_thickness,lh_inferiorparietal_thickness,lh_inferiortemporal_thickness,lh_isthmuscingulate_thickness,lh_lateraloccipital_thickness,lh_lateralorbitofrontal_thickness,lh_lingual_thickness,lh_medialorbitofrontal_thickness,lh_middletemporal_thickness,lh_parahippocampal_thickness,lh_paracentral_thickness,lh_parsopercularis_thickness,lh_parsorbitalis_thickness,lh_parstriangularis_thickness,lh_pericalcarine_thickness,lh_postcentral_thickness,lh_posteriorcingulate_thickness,lh_precentral_thickness,lh_precuneus_thickness,lh_rostralanteriorcingulate_thickness,lh_rostralmiddlefrontal_thickness,lh_superiorfrontal_thickness,lh_superiorparietal_thickness,lh_superiortemporal_thickness,lh_supramarginal_thickness,lh_frontalpole_thickness,lh_temporalpole_thickness,lh_transversetemporal_thickness,lh_insula_thickness,lh_MeanThickness_thickness,rh_bankssts_thickness,rh_caudalanteriorcingulate_thickness,rh_caudalmiddlefrontal_thickness,rh_cuneus_thickness,rh_entorhinal_thickness,rh_fusiform_thickness,rh_inferiorparietal_thickness,rh_inferiortemporal_thickness,rh_isthmuscingulate_thickness,rh_lateraloccipital_thickness,rh_lateralorbitofrontal_thickness,rh_lingual_thickness,rh_medialorbitofrontal_thickness,rh_middletemporal_thickness,rh_parahippocampal_thickness,rh_paracentral_thickness,rh_parsopercularis_thickness,rh_parsorbitalis_thickness,rh_parstriangularis_thickness,rh_pericalcarine_thickness,rh_postcentral_thickness,rh_posteriorcingulate_thickness,rh_precentral_thickness,rh_precuneus_thickness,rh_rostralanteriorcingulate_thickness,rh_rostralmiddlefrontal_thickness,rh_superiorfrontal_thickness,rh_superiorparietal_thickness,rh_superiortemporal_thickness,rh_supramarginal_thickness,rh_frontalpole_thickness,rh_temporalpole_thickness,rh_transversetemporal_thickness,rh_insula_thickness,rh_MeanThickness_thickness,Left.Lateral.Ventricle,Left.Inf.Lat.Vent,Left.Cerebellum.White.Matter,Left.Cerebellum.Cortex,Left.Thalamus.Proper,Left.Caudate,Left.Putamen,Left.Pallidum,X3rd.Ventricle,X4th.Ventricle,Brain.Stem,Left.Hippocampus,Left.Amygdala,CSF,Left.Accumbens.area,Left.VentralDC,Left.vessel,Left.choroid.plexus,Right.Lateral.Ventricle,Right.Inf.Lat.Vent,Right.Cerebellum.White.Matter,Right.Cerebellum.Cortex,Right.Thalamus.Proper,Right.Caudate,Right.Putamen,Right.Pallidum,Right.Hippocampus,Right.Amygdala,Right.Accumbens.area,Right.VentralDC,Right.vessel,Right.choroid.plexus,X5th.Ventricle,WM.hypointensities,Left.WM.hypointensities,Right.WM.hypointensities,non.WM.hypointensities,Left.non.WM.hypointensities,Right.non.WM.hypointensities,Optic.Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior,BrainSegVol,BrainSegVolNotVent,BrainSegVolNotVentSurf,lhCortexVol,rhCortexVol,CortexVol,lhCerebralWhiteMatterVol,rhCerebralWhiteMatterVol,CerebralWhiteMatterVol,SubCortGrayVol,TotalGrayVol,SupraTentorialVol,SupraTentorialVolNotVent,SupraTentorialVolNotVentVox,MaskVol,BrainSegVol.to.eTIV,MaskVol.to.eTIV,lhSurfaceHoles,rhSurfaceHoles,SurfaceHoles,EstimatedTotalIntraCranialVol,eTIV
17233423196726438850,1088,510,2507,1710,620,3645,4854,3808,1001,6203,3485,3462,1909,3823,801,1561,1699,843,1619,1706,4335,1304,5701,4760,772,7514,9714,6112,5261,4565,310,483,617,2958,101259,1012,966,2535,1910,522,3996,5788,4123,852,6268,3549,3749,2284,4207,746,1759,1415,1235,1873,2032,4224,1381,5379,4745,665,7765,9424,5793,4333,4077,422,466,437,2819,102754,2.56,2.55,2.631,1.917,3.321,2.829,2.512,2.85,2.607,2.243,2.74,2.169,2.623,2.912,2.879,2.691,2.879,2.937,2.709,1.791,2.161,2.542,2.721,2.544,3.039,2.525,2.868,2.292,2.892,2.648,2.739,3.674,2.456,2.97,2.60498,2.679,2.625,2.67,1.912,3.016,2.901,2.566,2.894,2.751,2.102,2.728,2.09,2.628,3.053,2.713,2.571,2.853,2.78,2.786,1.809,2.085,2.545,2.741,2.447,2.967,2.581,2.923,2.263,3.067,2.668,2.518,3.952,2.521,2.966,2.60682,6072.6,218.6,19719.8,67049.9,8242.4,4053.4,5674.1,2042.2,926.4,1693.6,24025.8,4433.3,1605.8,1148.3,498.9,4559.4,6.9,442.1,6801.5,374,18171.4,67015.3,8030.7,4104.4,5368,1988.7,4647.4,1842.5,606.7,4739,32.2,468.2,0,917.9,0,0,0,0,0,104.8,903.2,550,563.1,604.9,986.9,1352469,1334816,1335065.60272,293330.017753,297793.399548,591123.417302,254373.467187,253486.718231,507860.185417,63704,790052.417302,1178997.60272,1164950.60272,1162360,1850442,0.766926,1.049305,32,25,57,1763492.93967,1763492.93967
12787650247533706862,1351,915,2470,1859,485,4166,5513,4484,1403,5465,2788,3588,2241,4061,875,1495,1938,776,1692,1663,5257,1785,5628,5245,1198,6826,8717,5702,4640,5169,362,585,454,3440,104211,998,614,2658,1750,492,3957,6263,4055,1247,5122,3293,4187,2251,4172,838,1476,2377,922,2236,1772,5142,1446,5710,5483,591,7573,8700,7262,4232,4205,365,492,421,2743,105042,2.719,2.753,2.603,1.92,3.18,2.732,2.352,2.773,2.172,2.267,2.756,2.071,2.39,2.909,2.768,2.246,2.815,2.499,2.602,1.774,2.189,2.496,2.611,2.46,2.933,2.405,2.807,2.243,2.919,2.629,1.983,3.134,2.707,2.921,2.53299,2.755,2.681,2.657,1.756,3.212,2.702,2.393,2.931,2.286,2.106,2.51,2.139,2.42,3.066,2.855,2.376,2.861,2.476,2.598,1.697,2.096,2.547,2.411,2.425,3.088,2.503,2.789,2.187,3.102,2.544,2.405,3.416,2.518,3.12,2.52008,3473.3,347.7,12572.3,55214.3,8527.8,3693.7,4813.5,2067.8,694.3,1920.5,20704.8,4755.2,2226.8,994.9,565,4517.3,29.8,374.9,4178.8,316.8,12044,55010.2,8193.6,3909.4,5128.6,1969.9,4959.1,2416.4,620.2,4119.3,18.1,438.1,0,1462.6,0,0,0,0,0,144.4,764.6,514.7,771.5,668.4,904.2,1285759,1273738,1273390.88602,287610.501652,290882.564124,578493.065776,246616.958973,250013.861269,496630.820243,64044,753164.065776,1150012.88602,1141442.88602,1139421,1808468,0.741509,1.04296,59,65,124,1733975.90971,1733975.90971
4975299443351733681,1600,966,3611,1747,623,4589,5407,4426,1170,7508,3325,3752,2640,4828,821,1434,2146,920,1577,1600,5481,1756,5847,5723,1547,7556,10895,7456,5725,6345,334,579,597,2815,117342,1260,1044,3856,1836,450,4358,6551,4400,1184,6630,3732,4401,2713,4904,722,1652,1734,991,1479,1653,5197,1705,6429,6047,972,7904,11103,7037,5180,5251,363,504,464,2532,116235,2.764,2.449,2.654,1.797,2.965,2.593,2.505,2.72,2.246,2.031,2.812,2.036,2.416,2.841,3.072,2.489,2.754,2.874,2.653,1.661,2.297,2.501,2.84,2.52,2.647,2.492,2.729,2.248,2.879,2.706,2.296,3.639,2.328,3.043,2.54905,2.873,2.332,2.657,1.886,2.928,2.58,2.509,2.736,2.59,2.212,2.496,2.067,2.494,2.959,2.96,2.44,2.641,2.81,2.66,1.686,2.268,2.482,2.645,2.453,2.781,2.409,2.738,2.235,2.865,2.606,2.536,3.786,2.337,3.16,2.5328,12572.8,580.4,17335.3,58706,9588.1,4102,6343.8,2528.9,1458.3,1554.3,26732.3,5939.6,2124.2,1119.9,700.2,5834.7,57.3,872.4,14138.6,763.9,16413.2,58705.4,8699,4281.7,6479.5,2482.9,6122.1,2410.8,818.6,6177,11.7,922.2,0,1124.4,0,0,0,0,0,111.6,1331.6,701,586.6,819.6,1089.5,1510669,1477315,1477693.45259,331176.545875,325539.749639,656716.295514,298199.951353,294810.205726,593010.157079,76525,851794.295514,1358243.45259,1328887.45259,1325837,2103865,0.790586,1.101026,26,21,47,1910823.05009,1910823.05009
8998735734811638280,1467,630,2844,1377,546,3698,5464,3512,1197,5481,3645,3526,2152,4305,803,1442,1753,896,1293,1323,4868,1575,5927,4080,997,7051,9178,5944,4819,5426,331,589,405,3273,101801,1111,855,2973,1679,463,3749,7653,3954,1197,5556,3313,3506,2216,4630,734,1906,1509,1065,1468,1522,4666,1455,6212,4048,758,7626,8959,6117,4500,4333,358,544,451,3105,104183,2.782,2.591,2.662,1.935,3.222,2.767,2.536,2.74,2.31,2.181,2.605,2.132,2.443,2.951,2.699,2.53,2.758,2.662,2.645,1.645,2.26,2.573,2.857,2.493,2.761,2.389,2.845,2.297,2.91,2.698,2.608,3.51,2.509,3.02,2.58663,2.668,2.376,2.69,1.839,3.329,2.713,2.566,2.669,2.239,2.151,2.651,2.179,2.551,2.864,2.603,2.568,2.785,2.631,2.736,1.662,2.194,2.65,2.784,2.498,3.12,2.481,2.835,2.279,2.974,2.648,2.661,3.499,2.181,3.097,2.57396,9787.7,318.2,14683.2,65942.4,9292.3,3828.1,5900.4,2127.1,884.6,1619.8,21855.7,4088.6,1721.4,1095,666.8,4190.1,19.4,657,11019,303.3,14402.3,64499.6,8722,4002,5621.5,1930.4,3620.3,2306.1,735.5,4299.7,29,501.2,0,467.1,0,0,0,0,0,97.4,1249.5,707.1,631,572.2,1184.9,1399754,1374056,1374149.33128,295245.198816,300578.257985,595823.456801,275415.110694,277934.76378,553349.874474,64480,792450.456801,1238682.33128,1216435.33128,1213486,1988809,0.751225,1.067361,39,37,76,1863295.97214,1863295.97214
12435800724703612980,1313,817,2532,1899,452,2816,4970,2473,1173,5692,2396,3261,1494,2902,647,1487,1478,765,1297,1335,4197,1229,5695,4423,722,5945,8137,5321,3969,4954,301,406,511,2745,89752.4,935,799,1908,1979,366,3487,5759,2903,1021,6426,2317,3272,1907,3397,618,1638,1625,848,1740,1829,4200,1472,4983,4635,632,6350,6936,5829,3705,3515,381,282,384,2435,90495.2,2.762,3.199,2.825,2.046,3.098,2.898,2.599,2.889,2.666,2.304,2.896,2.257,2.956,2.954,2.793,2.469,2.879,3.029,2.753,1.694,2.277,2.954,2.646,2.595,3.304,2.711,2.985,2.315,3.014,2.75,2.625,3.617,2.555,2.947,2.68052,3.135,3.121,2.689,2.187,2.554,2.647,2.663,2.655,2.678,2.285,2.625,2.132,2.797,3.109,2.998,2.535,3.029,2.86,2.82,1.722,2.239,2.893,2.68,2.597,2.94,2.753,2.935,2.309,3.098,2.787,2.813,3.224,2.364,2.925,2.64446,2304.4,312.1,15193.8,62875.3,8651.9,3903.1,5360.8,2228.1,464.3,1007.9,21035,4267.9,1413,691.4,680,4489.9,13.5,314.9,2123.1,232.5,15450.3,63766.7,8200,3812,4976.9,1835.7,4242,1620.9,555.2,4368.8,9.9,400.6,0,1071.2,0,0,0,0,0,24.6,630.4,369.9,648.2,536.6,653.8,1168970,1161772,1161649.00029,275198.13582,273054.827304,548252.963124,196542.591257,196186.44591,392729.037167,62400,738758.963124,1012130.00029,1006896.00029,1003498,1591470,0.776322,1.056907,85,119,204,1505780.41751,1505780.41751
18393885238183268886,985,980,2627,1684,502,3327,4758,3314,1246,6312,2943,3225,1897,3295,760,1481,2201,770,1499,1499,4097,1494,4690,3786,856,6869,7792,5629,4343,3880,327,450,534,2550,92600.3,931,768,2547,1651,362,3353,5688,3160,960,5822,3205,3206,2105,3673,695,1501,1567,987,1911,1464,3762,1377,5062,4372,627,6677,7657,6124,3961,3623,276,372,356,2403,92187.5,2.711,2.619,2.68,2.1,3.22,2.727,2.722,2.801,2.557,2.302,2.733,2.077,2.607,3.008,3.266,2.676,2.695,2.855,2.649,1.807,2.392,2.578,2.835,2.61,2.647,2.409,2.951,2.464,3.023,2.887,2.82,3.508,2.731,2.973,2.6497,2.886,2.727,2.695,2.049,3.381,2.709,2.64,2.93,2.665,2.356,2.619,2.144,2.646,3.214,2.85,2.641,2.746,2.909,2.825,1.81,2.234,2.666,2.784,2.583,3.039,2.523,2.931,2.406,3.049,2.913,2.917,3.89,2.499,3.161,2.67109,7088.6,267.4,15140.4,60891.9,8541.7,3681.8,6688.2,2077.8,1183,1863,20147.8,4126.8,1533.6,1141.8,559.1,4102.1,20.1,475.5,6791.3,433.7,14238.1,60136.3,7366.7,3852.5,6399.3,2072.9,4109.2,1670.2,530.2,4185,18.6,483.8,0,285.2,0,0,0,0,0,38.8,842.6,457.7,513.7,403.2,785.6,1212630,1193393,1193242.14357,276309.030651,277767.658875,554076.689526,213154.735804,212392.718241,425547.454045,62684,738842.689526,1060392.14357,1045195.14357,1042442,1699576,0.758854,1.06358,19,23,42,1597976.10359,1597976.10359
14991584324203407320,972,698,2550,1284,493,3104,4602,3368,1127,4761,3220,3198,1992,3164,632,1714,1607,729,1280,1146,4346,1426,5160,3831,1048,5947,8169,5632,4487,5500,279,435,415,2668,90908.2,920,738,2174,1401,432,3285,6322,3068,971,5050,3446,2572,2324,3550,637,1766,1341,981,1859,1195,4156,1431,5369,3814,698,6369,8072,5857,4129,4045,298,419,354,2336,91372.6,2.868,2.922,2.889,2.126,2.999,2.877,2.618,2.956,2.475,2.388,2.848,2.281,2.591,3.005,3.067,2.829,3.04,3.207,2.924,1.827,2.416,2.718,2.849,2.727,3.032,2.766,3.021,2.499,3.085,2.877,2.605,3.921,2.666,3.077,2.76488,2.898,2.552,2.798,2.068,3.007,2.789,2.666,2.927,2.329,2.293,2.712,2.186,2.564,3.24,3.026,2.776,3.07,3.007,2.889,1.797,2.432,2.726,2.895,2.569,2.883,2.689,3.06,2.391,3.194,2.803,2.893,3.773,2.867,3.146,2.73331,7639,204.4,13396.6,59705.8,8694.1,3712.1,4976.3,1946.4,687.9,2090.1,22396.2,4335.8,1921.8,806.4,603.1,4553.2,37.8,354.8,4887.3,423.7,14036.2,59804.3,8526.3,3798.6,4979.2,1861.7,4811.4,2150.8,632,4449.9,11.6,314.6,0,390.6,0,0,0,0,0,139.9,872.8,602,596.6,756.1,1093.6,1245551,1228633,1229065.15486,287307.295426,285882.377178,573189.672604,222822.708352,222835.7739,445658.482252,63201,756938.672604,1097597.15486,1084149.15486,1081532,1714507,0.76839,1.057693,28,32,60,1620987.94552,1620987.94552
11589489344450896135,805,902,3298,1851,736,4008,4658,4179,1246,6084,3229,3517,2150,3320,840,1571,2423,754,1801,1616,4618,1671,5091,4850,1227,7562,9826,6685,4059,5471,234,538,529,3123,104464,784,1220,2680,2010,553,3871,5584,4273,1067,5774,3317,3559,2431,3804,704,1737,1681,1080,2118,1639,4397,1623,5643,4982,948,8302,8537,6856,3953,5482,418,564,401,2728,104715,2.314,2.762,2.699,1.869,2.795,2.605,2.534,2.538,2.519,2.094,2.695,2.05,2.443,2.756,3.125,2.481,2.76,2.661,2.523,1.802,2.091,2.474,2.713,2.48,2.757,2.397,2.847,2.234,2.878,2.609,2.836,3.591,2.559,3.058,2.52245,2.613,2.908,2.772,1.933,3.136,2.697,2.488,2.786,2.451,2.051,2.679,2.074,2.364,2.864,2.906,2.483,2.845,2.748,2.637,2.008,2.092,2.52,2.695,2.395,2.794,2.433,2.838,2.19,2.941,2.626,2.397,3.465,2.331,3.03,2.53602,4573.7,244.2,14899,65069,9296.2,3638,6503.5,2371.7,830.3,1793.7,23293.5,4870.8,1918.1,813.6,759.5,4619.3,43.9,358.6,4885.2,166.1,14793.7,66009.6,8396,3888.9,6231.5,2437.1,5051.7,2022.8,677.6,4775.7,40.2,367,0,771,0,0,0,0,0,18.9,890.7,647.9,866,806.5,881.3,1342224,1328841,1328525.68205,288531.840507,290406.847146,578938.687653,259161.159273,260545.835128,519706.994401,68876,779655.687653,1181106.68205,1171014.68205,1167884,1860133,0.754755,1.045984,29,28,57,1778356.88201,1778356.88201
2974448046795062048,1057,528,2233,1366,551,3270,4027,3054,847,4893,2615,2726,2014,2923,797,1503,1582,690,1532,1283,4102,1167,4824,4095,716,5564,8468,5794,4703,4929,209,476,568,2376,87482.2,817,615,2381,1513,437,2741,4989,2941,809,4316,2800,2892,1997,3204,607,1495,1532,791,1635,1425,4162,1234,4851,4225,534,5828,7881,5235,3990,3859,300,348,485,2735,85536.2,2.921,3.257,3.027,2.058,2.638,2.706,2.677,2.929,3.136,2.144,2.854,2.026,2.504,3.004,2.551,2.667,3.029,3.206,2.872,1.745,2.373,2.944,2.793,2.92,3.027,2.78,3.057,2.377,2.984,2.866,2.88,3.071,2.07,3.215,2.72759,2.825,2.993,2.839,2.068,3.347,2.857,2.8,3.045,2.594,2.513,2.649,2.051,2.673,3.123,2.973,2.676,2.666,2.686,2.618,1.789,2.445,2.467,2.773,2.809,3.468,2.72,3.114,2.482,2.829,2.984,2.781,2.707,2.107,2.851,2.73193,5119,158.7,13331.4,53531.9,7460.2,3307.7,5262.6,1687.3,1053.7,2229.1,18259.1,3961.4,1908,939.6,631,3879.8,63.3,174.7,3263.5,292,13087.7,55927.9,7056.7,3446,5360.3,1694.7,4556.2,1986.5,678.5,4170.8,25.2,268,0,1717.4,0,0,0,0,0,149.7,707.4,448.4,555.6,466.3,588.8,1162602,1149839,1148765.39231,278220.154336,272808.674403,551028.828739,202760.306495,199557.257079,402317.563574,58927,720689.828739,1024382.39231,1015713.39231,1013269,1541896,0.796914,1.056903,110,84,194,1458880.59864,1458880.59864
3891272232075253820,1390,1044,3062,1438,548,4292,8296,3970,1702,9386,3144,4355,2181,3541,843,2135,2750,775,1903,2633,5504,2258,6811,4320,1391,7898,10585,5603,5669,5395,286,423,679,3193,119391,1098,968,3211,2434,494,3930,6065,4169,1479,7462,2925,3785,2447,4314,679,2149,1913,968,1916,1701,5648,1893,7373,7506,863,7323,10278,6060,4322,5553,331,596,363,2797,115004,2.694,2.729,3.184,2.464,2.688,2.912,2.626,3.038,2.053,2.301,2.812,2.123,2.64,2.865,3.013,2.732,2.82,3.122,2.759,2.081,2.178,2.623,2.646,2.688,2.78,2.839,3.009,2.195,2.567,2.613,2.872,2.208,2.059,3.172,2.64282,2.858,2.398,3.036,1.944,2.862,2.979,2.774,2.836,2.294,2.473,2.768,2.373,2.962,2.949,2.828,2.712,2.713,2.987,2.778,1.696,2.186,2.694,2.672,2.623,2.483,2.705,2.928,2.377,2.829,2.884,2.904,2.406,2.375,3.178,2.67815,19309.4,306.8,18103.6,60579,8782.6,4906.7,6624.3,2234,1793.8,4753.6,21357.7,5707.5,1884.7,1132.6,957.3,4451.3,34.1,430.7,15335.8,446.5,14813,64182.4,8835.9,4832.4,6964,1954.6,5576.9,2132.1,873,4712.7,24,373.3,0,3699.4,0,0,0,0,0,112,883.8,512,403.5,435.4,1081,1523041,1479288,1477345.43314,361071.132793,357380.667789,718451.800581,267132.783018,258719.849537,525852.632555,73604,920300.800581,1360264.43314,1324413.43314,1319770,1967118,0.804629,1.039236,217,250,467,1892849.7594,1892849.7594
7259290671581276823,965,479,1853,1324,554,3069,3765,3276,831,4111,2514,2420,1650,2849,633,1144,2098,616,1337,1158,3544,1028,4618,3551,605,4970,6135,4907,3901,4006,265,399,486,2222,77273.9,829,601,1953,1327,421,3108,4730,3073,778,4304,2274,2781,1823,2854,564,1433,1415,775,1553,1099,3518,980,4218,3677,554,5930,6137,4436,3546,3217,318,382,343,2045,76883.7,2.705,2.823,2.718,2.013,3.006,2.614,2.649,2.646,2.768,2.217,2.597,2.163,2.371,2.804,2.905,2.623,2.72,3.069,2.606,1.872,2.216,2.742,2.86,2.503,2.841,2.544,2.953,2.298,2.767,2.641,3.102,3.603,2.22,2.929,2.6008,2.573,2.904,2.765,2.116,2.752,2.433,2.493,2.555,2.509,2.275,2.586,2.186,2.508,2.686,2.466,2.583,2.747,2.696,2.513,1.872,2.052,2.616,2.725,2.503,2.953,2.523,2.844,2.397,2.861,2.644,3.029,3.306,2.455,2.881,2.54908,4456,351.6,11767.6,44493.8,7611.3,3301,5344.2,1545,761.9,1803.2,18133.5,4466.3,1758.4,923.6,671.3,4073.9,26.5,393.4,3779.9,302.5,13971.9,48848.5,6719.8,3181.2,5359.5,1672.8,4549.3,1841.9,504.5,4131,11.6,404.7,0,1757,0,0,0,0,0,179,1003.6,648.4,733.6,541.9,758.6,1099734,1087476,1086823.50011,229827.18669,223928.25079,453755.437481,228106.55818,228475.504446,456582.062626,57953,605238.437481,979489.500107,970525.500107,968807,1494991,0.813751,1.106223,55,54,109,1351437.31299,1351437.31299
9187938134778784216,1138,474,2236,1496,473,3531,5737,3930,1080,5621,2828,2884,1781,3741,872,1466,1680,751,1637,1103,4283,1207,4868,4020,732,5961,8428,6051,4133,4779,268,465,463,2645,92752.3,931,822,2054,1675,433,3268,6777,3564,828,4996,3106,3047,2263,3747,701,1791,1285,924,1682,1422,4323,1341,5140,3977,567,7007,7196,6107,4068,3694,376,395,371,2223,92099.9,2.856,3.224,2.817,1.84,2.556,2.63,2.636,2.602,2.534,2.267,2.855,1.968,2.644,2.955,2.38,2.556,2.788,2.817,2.675,1.666,2.202,2.772,2.66,2.64,2.949,2.628,2.958,2.299,2.855,2.77,2.883,3.474,2.536,2.937,2.61628,2.912,2.97,2.856,1.798,2.811,2.615,2.605,2.812,2.596,2.357,2.617,2.091,2.533,2.925,2.586,2.67,2.776,2.631,2.655,1.646,2.196,2.84,2.653,2.659,3.084,2.708,3.061,2.317,2.999,2.705,2.757,3.725,2.625,3.035,2.63616,4696.2,196.8,13147.9,52155.4,7968.6,3652.9,5549.7,1732.1,710.7,1125.1,19544.5,3878.5,2260.9,730.9,658.9,4120.4,18.1,218.5,5866.3,260.4,12963.7,54694,7590.2,3886.3,5246.6,1706.4,4244.4,2434.7,546.3,4128.3,11.3,420.4,0,1808.2,0,0,0,0,0,142.8,1100,725.8,817.4,633.4,788.9,1231555,1218151,1217674.24314,271552.438625,274157.690964,545710.129589,240228.786544,236874.327007,477103.113551,61274,715366.129589,1098331.24314,1087285.24314,1084433,1586207,0.779602,1.004105,86,85,171,1579721.74185,1579721.74185
12453292323503755193,707,445,2340,1672,414,3290,4043,2617,909,5420,2554,2940,1478,2483,713,1423,1935,574,1490,1324,4049,1035,5131,3598,647,4885,7984,4758,3449,4088,229,394,430,2087,81537,827,741,2241,1693,379,2729,5003,2909,892,5217,2775,3181,1568,2925,689,1445,1507,762,1547,1392,4105,1097,5472,3754,569,5224,6512,5635,3219,2871,320,425,372,2189,82182.6,2.656,2.8,2.874,2.092,2.321,2.712,2.633,2.884,2.557,2.226,2.522,2.241,2.549,2.854,2.6,2.697,2.696,2.851,2.792,1.839,2.246,3.007,2.679,2.718,2.588,2.656,2.848,2.283,2.439,2.666,3.285,2.264,2.312,2.85,2.58403,2.729,2.384,2.878,2.054,2.195,2.7,2.928,2.719,2.519,2.343,2.494,2.207,2.38,3.028,2.363,2.447,2.818,2.811,2.896,1.93,2.365,2.592,2.58,2.633,2.66,2.721,2.847,2.387,2.672,2.668,2.724,2.238,1.978,2.604,2.59178,2877.7,252.5,10897.8,47414.2,6805.9,2893.6,4463.5,1585.9,758.2,1176.1,15697.3,3414.7,1301.4,808.6,812.6,4178.9,24.1,278.7,2694.1,331.9,10521.8,45717.5,6817.1,3686.1,5089.5,1154,3726.4,1557.8,713.1,4180.2,37.2,300.3,0,1528.6,0,0,0,0,0,173.3,939.8,445,614.8,429.1,712.6,1055197,1046277,1046171.22124,244363.050918,244162.831112,488525.88203,194616.874158,194479.465055,389096.339213,53935,636397.88203,940076.221243,933751.221243,931520,1375455,0.815438,1.062928,143,139,282,1294024.69752,1294024.69752
5778983720102490445,1119,565,2528,1287,662,3066,3858,3415,751,4058,3604,3081,2256,3543,803,1684,1533,894,1063,1355,4492,1083,5696,4215,1150,5113,7589,5949,4753,5864,344,542,578,3114,91584.7,959,728,2746,1495,499,3017,4896,3625,954,3834,2980,3032,2229,3947,839,1588,1639,859,1490,1388,4590,1186,5495,4228,725,6169,7279,6280,4227,4993,325,492,396,2894,92018.1,2.705,3.099,2.828,1.811,2.416,2.584,2.788,2.647,2.788,2.262,2.369,2.003,2.554,2.799,2.579,2.863,2.573,2.763,2.615,1.708,2.326,3.136,2.693,2.589,2.712,2.751,3.037,2.476,2.844,2.87,3.254,3.575,2.355,2.658,2.63641,2.813,2.811,2.695,1.739,2.451,2.513,2.615,2.654,2.529,2.23,2.518,1.828,2.483,2.927,2.457,2.702,2.698,2.838,2.556,1.834,2.244,2.717,2.728,2.596,3.09,2.62,3.116,2.275,2.931,2.708,2.829,3.22,2.342,2.829,2.59349,13529.5,421.6,12926.5,53996.9,7317.3,2911,4780.1,1326.9,1197.7,2832.4,17117.3,4271,1936.6,738.3,621.2,4035.6,10.2,374.6,7259.1,350.9,11648.7,55786,7409.7,3035.4,4671.4,1392.5,4040.9,2070,438.6,3562.5,12.8,488.4,0,2240.2,0,0,2,0,0,157.5,810.4,564.3,425.8,294.1,644.7,1196870,1170081,1169175.89266,278248.105464,276865.332236,555113.4377,213030.328125,210490.126839,423520.454964,55505,722117.4377,1060328.89266,1038237.89266,1034910,1530328,0.791741,1.012326,119,118,237,1511694.15674,1511694.15674
